frame_no,timestamp_sec,lon,lat
4838,967.4,76.242029861,26.184694073
4839,967.6,76.242023986,26.184738785
4840,967.8,76.242018163,26.184782818
4841,968.0,76.242012213,26.184827418
4842,968.2,76.242006371,26.184871369
4843,968.4,76.242000234,26.184917889
4844,968.6,76.241994339,26.184962671
4845,968.8,76.241988621,26.18500655
4846,969.0,76.241983008,26.18505055
4847,969.2,76.241977194,26.185097088
4848,969.4,76.241971577,26.185141196
4849,969.6,76.241965936,26.185185065
4850,969.8,76.241959944,26.185231464
4851,970.0,76.241954351,26.185275346
4852,970.2,76.241948775,26.185319436
4853,970.4,76.241942914,26.18536591
4854,970.6,76.241937404,26.185409772
4855,970.8,76.241931517,26.18545657
4856,971.0,76.241925955,26.185500339
4857,971.2,76.241920482,26.185543419
4858,971.4,76.24191458,26.18558991
4859,971.6,76.241908764,26.185635929
4860,971.8,76.24190326,26.185678858
4861,972.0,76.241897397,26.185724512
4862,972.2,76.24189176,26.185768414
4863,972.4,76.241885862,26.185814199
4864,972.6,76.241880268,26.185857257
4865,972.8,76.241874333,26.1859031
4866,973.0,76.241868433,26.185948735
4867,973.2,76.241862794,26.185992699
4868,973.4,76.241856936,26.186038449
4869,973.6,76.241851,26.18608323
4870,973.8,76.241845593,26.186127047
4871,974.0,76.241839735,26.186172573
4872,974.2,76.241834124,26.18621741
4873,974.4,76.241828804,26.186261499
4874,974.6,76.241823159,26.186306472
4875,974.8,76.241817499,26.186351928
4876,975.0,76.241811963,26.186396818
4877,975.2,76.241806758,26.18644006
4878,975.4,76.241801,26.186485876
4879,975.6,76.241795577,26.186530728
4880,975.8,76.241789837,26.186575692
4881,976.0,76.241784028,26.186620513
4882,976.2,76.241778004,26.186665341
4883,976.4,76.241771918,26.18671021
4884,976.6,76.241765606,26.186755926
4885,976.8,76.241759376,26.186800757
4886,977.0,76.241753273,26.186844519
4887,977.2,76.241746999,26.186890348
4888,977.4,76.241741087,26.186935185
4889,977.6,76.241735374,26.186978362
4890,977.8,76.241729292,26.187024194
4891,978.0,76.241723578,26.18706899
4892,978.2,76.241717927,26.187113156
4893,978.4,76.24171185,26.187159915
4894,978.6,76.241706517,26.187203936
4895,978.8,76.241700976,26.187248888
4896,979.0,76.241695271,26.187294496
4897,979.2,76.241689448,26.187339293
4898,979.4,76.241683665,26.187383263
4899,979.6,76.241677596,26.187427954
4900,979.8,76.241671412,26.18747186
4901,980.0,76.241664767,26.187518224
4902,980.2,76.241658318,26.187563132
4903,980.4,76.241652178,26.187607153
4904,980.6,76.241646005,26.187651951
4905,980.8,76.24163997,26.18769587
4906,981.0,76.241633896,26.187742449
4907,981.2,76.241628255,26.187787206
4908,981.4,76.241622839,26.187831981
4909,981.6,76.241617541,26.187876141
4910,981.8,76.241612238,26.187920834
4911,982.0,76.241606939,26.187965939
4912,982.2,76.241601596,26.188010721
4913,982.4,76.241596402,26.18805481
4914,982.6,76.241590899,26.188101326
4915,982.8,76.241585344,26.188145959
4916,983.0,76.24157968,26.18819081
4917,983.2,76.241574051,26.188234847
4918,983.4,76.241568157,26.188279545
4919,983.6,76.241562252,26.188323358
4920,983.8,76.24155587,26.188370025
4921,984.0,76.241549668,26.188414706
4922,984.2,76.241543483,26.188458681
4923,984.4,76.241537068,26.188503431
4924,984.6,76.241530824,26.188547244
4925,984.8,76.241524488,26.188593797
4926,985.0,76.241518639,26.188638621
4927,985.2,76.241512917,26.188682566
4928,985.4,76.241507185,26.188727264
4929,985.6,76.241501546,26.188772176
4930,985.8,76.241496052,26.18881
4931,986.0,76.241490219,26.188862637
4932,986.2,76.241484501,26.188907394
4933,986.4,76.241478822,26.188952139
4934,986.6,76.241473336,26.188996138
4935,986.8,76.241467797,26.18904105
4936,987.0,76.24146229,26.189085818
4937,987.2,76.241456876,26.189130722
4938,987.4,76.241451478,26.189175517
4939,987.6,76.241446077,26.189220243
4940,987.8,76.241440605,26.189265154
4941,988.0,76.241435166,26.18930991
4942,988.2,76.241429505,26.189354724
4943,988.4,76.24142373,26.189399594
4944,988.6,76.241417996,26.189444623
4945,988.8,76.241412285,26.189489477
4946,989.0,76.241406379,26.189534355
4947,989.2,76.241400393,26.189579023
4948,989.4,76.241394267,26.189623749
4949,989.6,76.24138822,26.189668552
4950,989.8,76.241382258,26.189713336
4951,990.0,76.241376362,26.189758135
4952,990.2,76.241370351,26.189802931
4953,990.4,76.241364178,26.18984762
4954,990.6,76.241357881,26.189892453
4955,990.8,76.241351657,26.189937982
4956,991.0,76.241345684,26.189982677
4957,991.2,76.241339748,26.190027538
4958,991.4,76.241334082,26.190072419
4959,991.6,76.241328817,26.190115456
4960,991.8,76.241323371,26.190161284
4961,992.0,76.241318077,26.190206958
4962,992.2,76.241312998,26.190251861
4963,992.4,76.241308122,26.190294915
4964,992.6,76.241302914,26.190340592
4965,992.8,76.241297653,26.190386212
4966,993.0,76.241292537,26.190430145
4967,993.2,76.241287087,26.190475832
4968,993.4,76.241281876,26.190519039
4969,993.6,76.241276187,26.19056553
4970,993.8,76.24127086,26.190608608
4971,994.0,76.241265042,26.190655003
4972,994.2,76.241259446,26.190698925
4973,994.4,76.24125357,26.190744541
4974,994.6,76.241247863,26.190788467
4975,994.8,76.241241835,26.190832305
4976,995.0,76.241235029,26.190878614
4977,995.2,76.241228416,26.190922392
4978,995.4,76.241221627,26.190966963
4979,995.6,76.241214853,26.191012562
4980,995.8,76.241208301,26.191057253
4981,996.0,76.241202168,26.191101212
4982,996.2,76.241,26.1
4983,996.4,76.241190394,26.19119208
4984,996.6,76.241,26.191236993
4985,996.8,76.241179489,26.191281754
4986,997.0,76.241174136,26.191325744
4987,997.2,76.241,26.191370466
4988,997.4,76.241163184,26.191415194
4989,997.6,76.241,26.19146001
4990,997.8,76.241,26.191503973
4991,998.0,76.241,26.191548833
4992,998.2,76.241139614,26.191593608
4993,998.4,76.241133441,26.191638266
4994,998.6,76.241,26.191683009
4995,998.8,76.241121116,26.19172766
4996,999.0,76.241,26.191773235
4997,999.2,76.241109025,26.191818096
4998,999.4,76.241,26.191862737
4999,999.6,76.241097233,26.19190765
5000,999.8,76.241091528,26.191952487
5001,1000.0,76.241085752,26.191998315
5002,1000.2,76.241080163,26.192043039
5003,1000.4,76.241074601,26.192087829
5004,1000.6,76.241069213,26.192130958
5005,1000.8,76.241063558,26.192176596
5006,1001.0,76.241058034,26.192221439
5007,1001.2,76.241052384,26.192267062
5008,1001.4,76.241046811,26.192311793
5009,1001.6,76.241041453,26.192354973
5010,1001.8,76.24103568,26.192400614
5011,1002.0,76.241029735,26.192446265
5012,1002.2,76.241023833,26.192491031
5013,1002.4,76.241017814,26.192536863
5014,1002.6,76.241012342,26.192579732
5015,1002.8,76.241006657,26.192624628
5016,1003.0,76.241000944,26.192670293
5017,1003.2,76.240995608,26.192713432
5018,1003.4,76.240989989,26.192759102
5019,1003.6,76.240984349,26.192804671
5020,1003.8,76.24097875,26.192849431
5021,1004.0,76.24097313,26.192893431
5022,1004.2,76.240967176,26.192938999
5023,1004.4,76.24096144,26.192983865
5024,1004.6,76.240955788,26.1930281
5025,1004.8,76.24094994,26.193073673
5026,1005.0,76.240944142,26.1931
5027,1005.2,76.240938501,26.1931
5028,1005.4,76.240932673,26.193207863
5029,1005.6,76.240926762,26.19325268
5030,1005.8,76.240920916,26.193296643
5031,1006.0,76.240914872,26.193342329
5032,1006.2,76.240909013,26.1933871
5033,1006.4,76.24090322,26.193431031
5034,1006.6,76.240897175,26.193476466
5035,1006.8,76.240891341,26.193521
5036,1007.0,76.240885657,26.193565128
5037,1007.2,76.240879725,26.193610039
5038,1007.4,76.240873665,26.193655774
5039,1007.6,76.240867723,26.193700548
5040,1007.8,76.240861865,26.193745368
5041,1008.0,76.240856015,26.193790278
5042,1008.2,76.240850191,26.19383531
5043,1008.4,76.240844396,26.193880263
5044,1008.6,76.240838687,26.193923961
5045,1008.8,76.240832494,26.193968808
5046,1009.0,76.240826395,26.194013486
5047,1009.2,76.240820476,26.194057378
5048,1009.4,76.240813989,26.194103771
5049,1009.6,76.240807678,26.194148547
5050,1009.8,76.240801704,26.194193046
5051,1010.0,76.240795964,26.194238038
5052,1010.2,76.240790433,26.194282796
5053,1010.4,76.240785178,26.194326839
5054,1010.6,76.240780053,26.194371636
5055,1010.8,76.24077496,26.19441
5056,1011.0,76.240769851,26.194461392
5057,1011.2,76.240764644,26.194506262
5058,1011.4,76.240759207,26.194551065
5059,1011.6,76.240753763,26.194595762
5060,1011.8,76.240748255,26.194640562
5061,1012.0,76.24074266,26.194685647
5062,1012.2,76.240737099,26.194730637
5063,1012.4,76.240731576,26.194775384
5064,1012.6,76.240725968,26.194820995
5065,1012.8,76.240720406,26.194865804
5066,1013.0,76.240714815,26.194910542
5067,1013.2,76.240709122,26.194955398
5068,1013.4,76.240703556,26.19499851
5069,1013.6,76.24069758,26.195044088
5070,1013.8,76.24069165,26.195089722
5071,1014.0,76.240685862,26.195134441
5072,1014.2,76.24068032,26.195177478
5073,1014.4,76.240674436,26.1952231
5074,1014.6,76.240668638,26.195268896
5075,1014.8,76.240662973,26.195313839
5076,1015.0,76.240657398,26.195357637
5077,1015.2,76.240651592,26.195403166
5078,1015.4,76.240646104,26.195446232
5079,1015.6,76.240640221,26.195491955
5080,1015.8,76.240634304,26.19553761
5081,1016.0,76.240628715,26.19558097
5082,1016.2,76.240622659,26.195627365
5083,1016.4,76.240616872,26.195671205
5084,1016.6,76.240610923,26.195716694
5085,1016.8,76.240605265,26.195760707
5086,1017.0,76.240599475,26.195806363
5087,1017.2,76.240593939,26.195850235
5088,1017.4,76.240588033,26.195897
5089,1017.6,76.240582524,26.195940691
5090,1017.8,76.240576974,26.195984639
5091,1018.0,76.240571203,26.196030339
5092,1018.2,76.240565558,26.196074304
5093,1018.4,76.240559767,26.1961
5094,1018.6,76.240553904,26.19616468
5095,1018.8,76.240548205,26.196209688
5096,1019.0,76.240542554,26.196253468
5097,1019.2,76.240536837,26.19629743
5098,1019.4,76.240530675,26.196345032
5099,1019.6,76.240525066,26.196388694
5100,1019.8,76.240519214,26.196433512
5101,1020.0,76.240513612,26.196477404
5102,1020.2,76.24050783,26.196522258
5103,1020.4,76.24050198,26.196566634
5104,1020.6,76.240496106,26.1966113
5105,1020.8,76.240490055,26.196658871
5106,1021.0,76.240484575,26.196702562
5107,1021.2,76.240478835,26.196747389
5108,1021.4,76.240473133,26.196792171
5109,1021.6,76.240467474,26.196837027
5110,1021.8,76.240461768,26.196881836
5111,1022.0,76.240456138,26.196926593
5112,1022.2,76.240450507,26.196971451
5113,1022.4,76.240444844,26.197016283
5114,1022.6,76.24043918,26.197061
5115,1022.8,76.240433559,26.197105998
5116,1023.0,76.240427815,26.197151809
5117,1023.2,76.240422145,26.197196675
5118,1023.4,76.240416832,26.197238745
5119,1023.6,76.24041,26.19728347
5120,1023.8,76.24040521,26.197329128
5121,1024.0,76.240399404,26.19737398
5122,1024.2,76.240393603,26.197418783
5123,1024.4,76.240387741,26.197463635
5124,1024.6,76.240381729,26.197509199
5125,1024.8,76.240375754,26.197554049
5126,1025.0,76.240369774,26.197598891
5127,1025.2,76.240363919,26.197643639
5128,1025.4,76.240358361,26.197686715
5129,1025.6,76.240352477,26.19773236
5130,1025.8,76.240346642,26.197777123
5131,1026.0,76.240340753,26.197822746
5132,1026.2,76.240334894,26.1978676
5133,1026.4,76.24032903,26.19791238
5134,1026.6,76.240323396,26.197955513
5135,1026.8,76.240317446,26.198001
5136,1027.0,76.24031,26.198046868
5137,1027.2,76.240305613,26.198091632
5138,1027.4,76.240299622,26.198137512
5139,1027.6,76.240294043,26.198180373
5140,1027.8,76.240288089,26.198226241
5141,1028.0,76.240282291,26.198271021
5142,1028.2,76.240276389,26.198317004
5143,1028.4,76.240270931,26.198359823
5144,1028.6,76.240265101,26.198405429
5145,1028.8,76.240259399,26.198450257
5146,1029.0,76.240253966,26.198493449
5147,1029.2,76.240248235,26.198539103
5148,1029.4,76.24024258,26.19858467
5149,1029.6,76.240237012,26.198629433
5150,1029.8,76.240231646,26.198672572
5151,1030.0,76.240226013,26.19871825
5152,1030.2,76.240220543,26.198763124
5153,1030.4,76.240214906,26.198808798
5154,1030.6,76.240209238,26.198853605
5155,1030.8,76.240203383,26.198899526
5156,1031.0,76.240197772,26.198942235
5157,1031.2,76.240192005,26.198986945
5158,1031.4,76.240186241,26.199031784
5159,1031.6,76.24018041,26.199077264
5160,1031.8,76.240174452,26.1991221
5161,1032.0,76.240168455,26.199166928
5162,1032.2,76.240162524,26.19921
5163,1032.4,76.240156751,26.199256388
5164,1032.6,76.240151027,26.199300251
5165,1032.8,76.240145139,26.199345101
5166,1033.0,76.240139393,26.199389057
5167,1033.2,76.240133176,26.199436602
5168,1033.4,76.240127527,26.199480304
5169,1033.6,76.24012191,26.199524226
5170,1033.8,76.2401,26.199568305
5171,1034.0,76.240110368,26.199614666
5172,1034.2,76.240104808,26.199658625
5173,1034.4,76.240099205,26.199702575
5174,1034.6,76.240093148,26.199749009
5175,1034.8,76.240087347,26.199792947
5176,1035.0,76.240081317,26.199838609
5177,1035.2,76.2400756,26.199881648
5178,1035.4,76.240069334,26.199928103
5179,1035.6,76.240063504,26.199971073
5180,1035.8,76.24005732,26.200016569
5181,1036.0,76.240051,26.20006218
5182,1036.2,76.240045404,26.200105362
5183,1036.4,76.240039266,26.2001
5184,1036.6,76.240033256,26.20019685
5185,1036.8,76.240027482,26.200241607
5186,1037.0,76.24002192,26.20028471
5187,1037.2,76.24001601,26.200330279
5188,1037.4,76.240010098,26.20037591
5189,1037.6,76.240004398,26.200420694
5190,1037.8,76.239999124,26.200463826
5191,1038.0,76.239993582,26.200509402
5192,1038.2,76.239987971,26.200555125
5193,1038.4,76.239982648,26.200598176
5194,1038.6,76.239977056,26.20064381
5195,1038.8,76.239971424,26.200689432
5196,1039.0,76.239966025,26.200732429
5197,1039.2,76.239960129,26.200778044
5198,1039.4,76.239954134,26.200823628
5199,1039.6,76.239948432,26.200866582
5200,1039.8,76.239942399,26.200912213
5201,1040.0,76.239936325,26.200957733
5202,1040.2,76.239930398,26.201001707
5203,1040.4,76.239924297,26.20104724
5204,1040.6,76.239918575,26.201090291
5205,1040.8,76.239912399,26.201
5206,1041.0,76.239906256,26.201
5207,1041.2,76.239900593,26.201225482
5208,1041.4,76.239894514,26.201270823
5209,1041.6,76.239888586,26.201315005
5210,1041.8,76.239882739,26.201360315
5211,1042.0,76.23987719,26.201404299
5212,1042.2,76.239871459,26.201449908
5213,1042.4,76.239865967,26.20149385
5214,1042.6,76.2398603,26.201539424
5215,1042.8,76.239854922,26.201583427
5216,1043.0,76.239849385,26.201629008
5217,1043.2,76.239844029,26.201672979
5218,1043.4,76.239838678,26.201716948
5219,1043.6,76.239833076,26.201763435
5220,1043.8,76.239827848,26.201807664
5221,1044.0,76.239822518,26.201853307
5222,1044.2,76.23981721,26.201898048
5223,1044.4,76.239811858,26.201941998
5224,1044.6,76.23980624,26.201987633
5225,1044.8,76.239800578,26.20203249
5226,1045.0,76.239794877,26.202076376
5227,1045.2,76.239789105,26.202120279
5228,1045.4,76.239783085,26.202166644
5229,1045.6,76.23977724,26.20221
5230,1045.8,76.239771499,26.202255333
5231,1046.0,76.239765543,26.202300058
5232,1046.2,76.239759661,26.202343865
5233,1046.4,76.239753758,26.202388703
5234,1046.6,76.239747854,26.20243512
5235,1046.8,76.239742178,26.202479906
5236,1047.0,76.23973642,26.202524667
5237,1047.2,76.239730653,26.202569484
5238,1047.4,76.239724986,26.202614203
5239,1047.6,76.239719221,26.202658979
5240,1047.8,76.239713412,26.202703839
5241,1048.0,76.239707718,26.202747774
5242,1048.2,76.239701866,26.202792486
5243,1048.4,76.239695943,26.202837271
5244,1048.6,76.239689976,26.202882034
5245,1048.8,76.239683979,26.202926783
5246,1049.0,76.239678021,26.202971457
5247,1049.2,76.239672108,26.203016248
5248,1049.4,76.239665984,26.203061813
5249,1049.6,76.239659991,26.203106557
5250,1049.8,76.239653973,26.203151432
5251,1050.0,76.239647905,26.203196099
5252,1050.2,76.239641852,26.203240902
5253,1050.4,76.239635948,26.203285666
5254,1050.6,76.239630245,26.203330428
5255,1050.8,76.239624681,26.20337527
5256,1051.0,76.239619225,26.203420172
5257,1051.2,76.239613839,26.20346492
5258,1051.4,76.239608258,26.203510889
5259,1051.6,76.239603134,26.203552903
5260,1051.8,76.239597562,26.203597801
5261,1052.0,76.239591873,26.203643284
5262,1052.2,76.239586205,26.20368829
5263,1052.4,76.239580428,26.203733894
5264,1052.6,76.239574737,26.203778731
5265,1052.8,76.239569015,26.203823491
5266,1053.0,76.239563216,26.203868256
5267,1053.2,76.239557257,26.203914201
5268,1053.4,76.239551696,26.203956195
5269,1053.6,76.239545512,26.204001789
5270,1053.8,76.239539494,26.204046566
5271,1054.0,76.239533408,26.204092238
5272,1054.2,76.239527566,26.204136998
5273,1054.4,76.239521741,26.20418179
5274,1054.6,76.239516005,26.204226506
5275,1054.8,76.239510581,26.204269693
5276,1055.0,76.239505036,26.204314569
5277,1055.2,76.23949935,26.204360145
5278,1055.4,76.239493648,26.20440491
5279,1055.6,76.239487955,26.20444971
5280,1055.8,76.239482186,26.204494501
5281,1056.0,76.239476302,26.204540102
5282,1056.2,76.239470507,26.204584937
5283,1056.4,76.239464687,26.204629673
5284,1056.6,76.239458903,26.204674455
5285,1056.8,76.239453146,26.204719217
5286,1057.0,76.239447349,26.204764099
5287,1057.2,76.239441774,26.204808169
5288,1057.4,76.239436144,26.204852883
5289,1057.6,76.239430535,26.204897682
5290,1057.8,76.239424986,26.204942547
5291,1058.0,76.239419655,26.204986559
5292,1058.2,76.239414067,26.205032998
5293,1058.4,76.239408623,26.205077809
5294,1058.6,76.239403239,26.20512183
5295,1058.8,76.239397618,26.20516657
5296,1059.0,76.239391664,26.20521327
5297,1059.2,76.239385989,26.205256933
5298,1059.4,76.239380242,26.205300871
5299,1059.6,76.239374566,26.205345133
5300,1059.8,76.239368653,26.205391495
5301,1060.0,76.239362922,26.205435531
5302,1060.2,76.239356898,26.205481092
5303,1060.4,76.239351076,26.205525047
5304,1060.6,76.239344969,26.205570646
5305,1060.8,76.239338993,26.205614579
5306,1061.0,76.23933285,26.205660148
5307,1061.2,76.239326977,26.205704089
5308,1061.4,76.239320901,26.205749706
5309,1061.6,76.239315109,26.205792853
5310,1061.8,76.239308954,26.205838444
5311,1062.0,76.239302812,26.205883948
5312,1062.2,76.239296975,26.20592791
5313,1062.4,76.239290957,26.205973499
5314,1062.6,76.239285028,26.206018219
5315,1062.8,76.239279231,26.206062177
5316,1063.0,76.239273335,26.206107814
5317,1063.2,76.23926785,26.206150822
5318,1063.4,76.239262012,26.206196515
5319,1063.6,76.23925619,26.206242099
5320,1063.8,76.239250658,26.206285938
5321,1064.0,76.239244961,26.206331591
5322,1064.2,76.239239472,26.206375491
5323,1064.4,76.239233735,26.206421
5324,1064.6,76.239228348,26.206464222
5325,1064.8,76.239222448,26.206510644
5326,1065.0,76.239216969,26.206553739
5327,1065.2,76.239211131,26.206600189
5328,1065.4,76.239205697,26.206643334
5329,1065.6,76.239199801,26.206689679
5330,1065.8,76.23919419,26.206733578
5331,1066.0,76.239188364,26.206779268
5332,1066.2,76.239182824,26.206823134
5333,1066.4,76.239176861,26.206869749
5334,1066.6,76.23917128,26.206913362
5335,1066.8,76.239165633,26.206957248
5336,1067.0,76.239159657,26.207003956
5337,1067.2,76.239154077,26.207047559
5338,1067.4,76.239148379,26.207092285
5339,1067.6,76.23914273,26.207136249
5340,1067.8,76.239136949,26.207180124
5341,1068.0,76.239130651,26.207226847
5342,1068.2,76.239124621,26.207271631
5343,1068.4,76.2391,26.207316243
5344,1068.6,76.2391,26.207360096
5345,1068.8,76.239107054,26.20740496
5346,1069.0,76.239101425,26.207448909
5347,1069.2,76.239095744,26.207493592
5348,1069.4,76.239089875,26.207540063
5349,1069.6,76.239084276,26.20758481
5350,1069.8,76.239078695,26.207629569
5351,1070.0,76.239072994,26.207674354
5352,1070.2,76.239067272,26.207719096
5353,1070.4,76.239061523,26.207763949
5354,1070.6,76.239055759,26.207808607
5355,1070.8,76.239049937,26.207853293
5356,1071.0,76.239044164,26.207897259
5357,1071.2,76.239038278,26.207941925
5358,1071.4,76.239032444,26.207986679
5359,1071.6,76.239026595,26.208031456
5360,1071.8,76.239020564,26.208077009
5361,1072.0,76.239014614,26.208121668
5362,1072.2,76.239008659,26.208166424
5363,1072.4,76.239002787,26.20821
5364,1072.6,76.238996993,26.208255855
5365,1072.8,76.23899128,26.208300749
5366,1073.0,76.238985504,26.208346601
5367,1073.2,76.238980233,26.208388486
5368,1073.4,76.238974539,26.208434183
5369,1073.6,76.238969093,26.208478969
5370,1073.8,76.238963576,26.208524596
5371,1074.0,76.238957984,26.208569452
5372,1074.2,76.238952386,26.208614122
5373,1074.4,76.238947064,26.208657287
5374,1074.6,76.238941464,26.208702959
5375,1074.8,76.238935713,26.208748438
5376,1075.0,76.238930067,26.20879321
5377,1075.2,76.238924665,26.208836202
5378,1075.4,76.238918953,26.208881914
5379,1075.6,76.23891327,26.208927827
5380,1075.8,76.238907736,26.208972545
5381,1076.0,76.238902194,26.209016447
5382,1076.2,76.238896407,26.20906132
5383,1076.4,76.238890439,26.209106881
5384,1076.6,76.23888481,26.209149904
5385,1076.8,76.23887877,26.209195446
5386,1077.0,76.238872644,26.20924102
5387,1077.2,76.238866708,26.209284972
5388,1077.4,76.238860683,26.20933051
5389,1077.6,76.238854672,26.209376403
5390,1077.8,76.238849065,26.209419213
5391,1078.0,76.238843092,26.209464971
5392,1078.2,76.238837502,26.209508001
5393,1078.4,76.238831468,26.209554473
5394,1078.6,76.238825775,26.209599262
5395,1078.8,76.238820234,26.209642996
5396,1079.0,76.238814577,26.20968861
5397,1079.2,76.238809123,26.209732628
5398,1079.4,76.23880333,26.20977833
5399,1079.6,76.238797818,26.209821467
5400,1079.8,76.238791769,26.209868009
5401,1080.0,76.238785771,26.209913763
5402,1080.2,76.23878021,26.209956459
5403,1080.4,76.238774303,26.210002191
5404,1080.6,76.238768608,26.210046165
5405,1080.8,76.238762657,26.210091957
5406,1081.0,76.238756687,26.21013781
5407,1081.2,76.238751,26.210180705
5408,1081.4,76.238745216,26.210226278
5409,1081.6,76.238739602,26.210269328
5410,1081.8,76.238733712,26.210315021
5411,1082.0,76.238728012,26.210360612
5412,1082.2,76.238722575,26.210403791
5413,1082.4,76.238716775,26.21044937
5414,1082.6,76.238711018,26.210495094
5415,1082.8,76.23870543,26.210540055
5416,1083.0,76.238699719,26.210585982
5417,1083.2,76.238694488,26.21062804
5418,1083.4,76.238688837,26.210673868
5419,1083.6,76.238683198,26.210718727
5420,1083.8,76.238677512,26.210763603
5421,1084.0,76.238671706,26.210808775
5422,1084.2,76.238666057,26.210852691
5423,1084.4,76.238660172,26.210897419
5424,1084.6,76.238653998,26.210944082
5425,1084.8,76.238648134,26.210987948
5426,1085.0,76.238642021,26.21
5427,1085.2,76.238635989,26.21
5428,1085.4,76.238630176,26.21
5429,1085.6,76.238624584,26.21
5430,1085.8,76.23861865,26.211214056
5431,1086.0,76.238612997,26.21
5432,1086.2,76.238607337,26.21
5433,1086.4,76.238601557,26.21
5434,1086.6,76.238595532,26.21
5435,1086.8,76.23858991,26.21
5436,1087.0,76.238584128,26.21
5437,1087.2,76.238578469,26.21
5438,1087.4,76.238572554,26.21
5439,1087.6,76.23856622,26.21
5440,1087.8,76.23856021,26.21
5441,1088.0,76.238554178,26.21
5442,1088.2,76.238548294,26.21
5443,1088.4,76.23854261,26.21
5444,1088.6,76.238536804,26.21
5445,1088.8,76.23853109,26.21
5446,1089.0,76.238525291,26.21
5447,1089.2,76.238519231,26.21
5448,1089.4,76.238513816,26.212016985
5449,1089.6,76.238507603,26.212064654
5450,1089.8,76.238501691,26.212109465
5451,1090.0,76.238496161,26.212151331
5452,1090.2,76.238489923,26.212199133
5453,1090.4,76.238484037,26.212244023
5454,1090.6,76.23847845,26.212285676
5455,1090.8,76.238472447,26.212331359
5456,1091.0,76.2384666,26.212376121
5457,1091.2,76.238460904,26.212420917
5458,1091.4,76.238455155,26.212466842
5459,1091.6,76.238449501,26.21251
5460,1091.8,76.238443893,26.21255648
5461,1092.0,76.238438468,26.21259944
5462,1092.2,76.238432759,26.212645223
5463,1092.4,76.238427104,26.2126901
5464,1092.6,76.238421322,26.212735773
5465,1092.8,76.238415518,26.212781706
5466,1093.0,76.238410139,26.212824469
5467,1093.2,76.238404336,26.21287027
5468,1093.4,76.238398718,26.212915236
5469,1093.6,76.238393345,26.212958265
5470,1093.8,76.238387528,26.213004563
5471,1094.0,76.23838194,26.213049476
5472,1094.2,76.238376576,26.213092785
5473,1094.4,76.238370939,26.213138583
5474,1094.6,76.238365399,26.213184203
5475,1094.8,76.238359685,26.21323017
5476,1095.0,76.238354272,26.213272932
5477,1095.2,76.238348551,26.213318617
5478,1095.4,76.238342938,26.213363578
5479,1095.6,76.238337418,26.213407339
5480,1095.8,76.238331575,26.213453034
5481,1096.0,76.238325863,26.213497899
5482,1096.2,76.238320171,26.213541767
5483,1096.4,76.238314302,26.213586599
5484,1096.6,76.238308295,26.21363223
5485,1096.8,76.238302523,26.213675394
5486,1097.0,76.238296558,26.213721
5487,1097.2,76.238290642,26.213766676
5488,1097.4,76.238284586,26.213812718
5489,1097.6,76.238279018,26.213855505
5490,1097.8,76.238273072,26.213901229
5491,1098.0,76.238267242,26.2139461
5492,1098.2,76.238261648,26.213989275
5493,1098.4,76.238255755,26.214034926
5494,1098.6,76.238249865,26.214080719
5495,1098.8,76.238244066,26.214126458
5496,1099.0,76.238238645,26.214169358
5497,1099.2,76.238232864,26.214215084
5498,1099.4,76.238227297,26.214259934
5499,1099.6,76.238221886,26.21430396
5500,1099.8,76.238216238,26.21434979
5501,1100.0,76.238210522,26.214394805
5502,1100.2,76.238204984,26.214438052
5503,1100.4,76.2381991,26.214483731
5504,1100.6,76.238193217,26.214529385
5505,1100.8,76.238187483,26.21457321
5506,1101.0,76.238181584,26.214618188
5507,1101.2,76.238175603,26.214663751
5508,1101.4,76.238169787,26.214707812
5509,1101.6,76.238163704,26.214753333
5510,1101.8,76.238157664,26.214799215
5511,1102.0,76.238152062,26.21484218
5512,1102.2,76.238146058,26.214887692
5513,1102.4,76.238140235,26.214931566
5514,1102.6,76.238134199,26.214977352
5515,1102.8,76.23812862,26.215020454
5516,1103.0,76.238122654,26.21506671
5517,1103.2,76.238117117,26.215110012
5518,1103.4,76.238111099,26.215156554
5519,1103.6,76.238105535,26.215199508
5520,1103.8,76.238099493,26.215246091
5521,1104.0,76.23809398,26.215289233
5522,1104.2,76.238088053,26.21533566
5523,1104.4,76.238082424,26.215379835
5524,1104.6,76.23807664,26.215425423
5525,1104.8,76.238070978,26.215470109
5526,1105.0,76.23806555,26.215513234
5527,1105.2,76.238059799,26.215559608
5528,1105.4,76.238054347,26.215603701
5529,1105.6,76.238048842,26.215647678
5530,1105.8,76.238043006,26.215694142
5531,1106.0,76.238037432,26.215738061
5532,1106.2,76.238031857,26.215782068
5533,1106.4,76.238025964,26.215828309
5534,1106.6,76.238020426,26.215872593
5535,1106.8,76.238014723,26.215918221
5536,1107.0,76.238009025,26.215962806
5537,1107.2,76.238003518,26.216006353
5538,1107.4,76.237997779,26.216052699
5539,1107.6,76.237992302,26.216096897
5540,1107.8,76.237986591,26.216142499
5541,1108.0,76.237980998,26.216186471
5542,1108.2,76.237975141,26.216232149
5543,1108.4,76.237969448,26.216275994
5544,1108.6,76.237963401,26.216321536
5545,1108.8,76.237957483,26.216365193
5546,1109.0,76.237951375,26.216410628
5547,1109.2,76.23794541,26.216455838
5548,1109.4,76.237939324,26.216501697
