frame_no,timestamp_sec,lon,lat
4314,862.6,76.244473654,26.168255865
4315,862.8,76.244479165,26.168212174
4316,863.0,76.244484786,26.168167414
4317,863.2,76.244490365,26.168122597
4318,863.4,76.244495801,26.168078575
4319,863.6,76.24450132,26.168033733
4320,863.8,76.244506776,26.16798977
4321,864.0,76.244512753,26.167942162
4322,864.2,76.244518217,26.167898431
4323,864.4,76.244523825,26.167853667
4324,864.6,76.244529367,26.16780964
4325,864.8,76.244535292,26.167762843
4326,865.0,76.244540813,26.167719077
4327,865.2,76.244546384,26.167675228
4328,865.4,76.244552391,26.1676284
4329,865.6,76.244558009,26.16758469
4330,865.8,76.244563553,26.167541492
4331,866.0,76.244569524,26.167495003
4332,866.2,76.244575163,26.1
4333,866.4,76.244580996,26.167405395
4334,866.6,76.24458661,26.167361463
4335,866.8,76.244592473,26.167315798
4336,867.0,76.244598166,26.1
4337,867.2,76.24460408,26.167226233
4338,867.4,76.244609727,26.167183054
4339,867.6,76.244615752,26.167136577
4340,867.8,76.244621308,26.167093535
4341,868.0,76.24462726,26.16704781
4342,868.2,76.244633362,26.167000998
4343,868.4,76.244638889,26.166958227
4344,868.6,76.244644734,26.166912572
4345,868.8,76.244650626,26.166866574
4346,869.0,76.244656177,26.166823565
4347,869.2,76.244662202,26.166777792
4348,869.4,76.244667886,26.166734707
4349,869.6,76.244673829,26.166689093
4350,869.8,76.244679807,26.166643435
4351,870.0,76.244685776,26.16659747
4352,870.2,76.244691345,26.166554679
4353,870.4,76.244697347,26.166509047
4354,870.6,76.244703378,26.16646312
4355,870.8,76.244708831,26.166421097
4356,871.0,76.244714767,26.166375467
4357,871.2,76.244720739,26.166329862
4358,871.4,76.244726772,26.166283929
4359,871.6,76.244732235,26.166241952
4360,871.8,76.244738098,26.166196269
4361,872.0,76.244743998,26.166150632
4362,872.2,76.244749803,26.166105845
4363,872.4,76.244755792,26.166059945
4364,872.6,76.244761357,26.166017078
4365,872.8,76.244767127,26.165972248
4366,873.0,76.244773038,26.165926668
4367,873.2,76.244779006,26.165880757
4368,873.4,76.244784435,26.165838668
4369,873.6,76.244790298,26.165793008
4370,873.8,76.244796059,26.165748245
4371,874.0,76.244801971,26.165702605
4372,874.2,76.244807873,26.165656654
4373,874.4,76.244813259,26.165614668
4374,874.6,76.244819068,26.165568999
4375,874.8,76.244824864,26.165523359
4376,875.0,76.244830498,26.165478469
4377,875.2,76.244836255,26.165432492
4378,875.4,76.244841558,26.165389649
4379,875.6,76.24484699,26.16534482
4380,875.8,76.244852499,26.165299094
4381,876.0,76.244857965,26.165253169
4382,876.2,76.244862834,26.16521
4383,876.4,76.244868066,26.165165414
4384,876.6,76.24487333,26.1651
4385,876.8,76.24487881,26.165073727
4386,877.0,76.244884195,26.165030866
4387,877.2,76.244890091,26.164985295
4388,877.4,76.244896124,26.164940493
4389,877.6,76.244902136,26.164897194
4390,877.8,76.244908513,26.164851589
4391,878.0,76.244914992,26.164804804
4392,878.2,76.244920723,26.164762827
4393,878.4,76.244927022,26.164716436
4394,878.6,76.244933228,26.164670484
4395,878.8,76.244938992,26.164627678
4396,879.0,76.244945157,26.164581991
4397,879.2,76.244951331,26.164536074
4398,879.4,76.244957043,26.164493256
4399,879.6,76.244963126,26.1
4400,879.8,76.244969198,26.164401692
4401,880.0,76.244974882,26.164358902
4402,880.2,76.244980818,26.164313195
4403,880.4,76.24498632,26.164270008
4404,880.6,76.244992108,26.1
4405,880.8,76.244997665,26.164177534
4406,881.0,76.245002794,26.164134689
4407,881.2,76.245008361,26.16408788
4408,881.4,76.245013472,26.164045041
4409,881.6,76.245019031,26.163998234
4410,881.8,76.245024088,26.163955283
4411,882.0,76.245029732,26.16390849
4412,882.2,76.245035004,26.163865704
4413,882.4,76.245040877,26.163818965
4414,882.6,76.245046324,26.163776161
4415,882.8,76.245052347,26.163729406
4416,883.0,76.245058052,26.163685716
4417,883.2,76.245063718,26.163642616
4418,883.4,76.245069856,26.163596168
4419,883.6,76.245075705,26.163552229
4420,883.8,76.24508188,26.163505502
4421,884.0,76.245087531,26.16346261
4422,884.2,76.245093245,26.163418649
4423,884.4,76.245099231,26.163372221
4424,884.6,76.245104922,26.163328294
4425,884.8,76.2451,26.163281531
4426,885.0,76.2451,26.163237563
4427,885.2,76.24512207,26.163193557
4428,885.4,76.245128037,26.163146753
4429,885.6,76.245133596,26.163103047
4430,885.8,76.245139182,26.163059082
4431,886.0,76.245144799,26.163015085
4432,886.2,76.245150883,26.162967499
4433,886.4,76.245156397,26.16292386
4434,886.6,76.245162012,26.162879892
4435,886.8,76.245167993,26.162833158
4436,887.0,76.245173617,26.162789516
4437,887.2,76.245179383,26.162744795
4438,887.4,76.24518501,26.16270086
4439,887.6,76.245190974,26.162654163
4440,887.8,76.245196552,26.162610447
4441,888.0,76.245202221,26.162566493
4442,888.2,76.245207898,26.162522582
4443,888.4,76.245214047,26.162475044
4444,888.6,76.245219752,26.162431342
4445,888.8,76.245225478,26.162387458
4446,889.0,76.245231568,26.162340756
4447,889.2,76.24523726,26.162297144
4448,889.4,76.245242991,26.162253208
4449,889.6,76.245248671,26.162209274
4450,889.8,76.245254657,26.16216284
4451,890.0,76.245260385,26.1621
4452,890.2,76.245266477,26.162072236
4453,890.4,76.24527218,26.162028566
4454,890.6,76.245277887,26.161984658
4455,890.8,76.245283815,26.161939059
4456,891.0,76.245289568,26.161895149
4457,891.2,76.245295633,26.161848435
4458,891.4,76.245301,26.161805588
4459,891.6,76.245307101,26.161758865
4460,891.8,76.245312687,26.1
4461,892.0,76.245318597,26.161669302
4462,892.2,76.245324183,26.161625648
4463,892.4,76.245329723,26.1
4464,892.6,76.245335713,26.16153616
4465,892.8,76.245341617,26.161490301
4466,893.0,76.2453471,26.161447495
4467,893.2,76.245353141,26.161400774
4468,893.4,76.245358662,26.161357699
4469,893.6,76.245364626,26.161310979
4470,893.8,76.245370117,26.161268182
4471,894.0,76.245375981,26.161222641
4472,894.2,76.245381503,26.1
4473,894.4,76.245387252,26.1
4474,894.6,76.245393208,26.161087133
4475,894.8,76.245398763,26.161045163
4476,895.0,76.245404959,26.160998787
4477,895.2,76.245410994,26.160952928
4478,895.4,76.245416644,26.160910039
4479,895.6,76.245422464,26.16086444
4480,895.8,76.245428336,26.160818632
4481,896.0,76.245433883,26.160775739
4482,896.2,76.245439817,26.1
4483,896.4,76.245445742,26.160684236
4484,896.6,76.245451,26.160642229
4485,896.8,76.245457073,26.16059665
4486,897.0,76.245463064,26.160551038
4487,897.2,76.24546873,26.160507929
4488,897.4,76.245474699,26.160462368
4489,897.6,76.245480623,26.160416772
4490,897.8,76.24548661,26.160370902
4491,898.0,76.245492186,26.1
4492,898.2,76.245498141,26.160282543
4493,898.4,76.245504168,26.160236657
4494,898.6,76.24550965,26.16019478
4495,898.8,76.245515601,26.160149095
4496,899.0,76.24552154,26.160103537
4497,899.2,76.245527551,26.160057586
4498,899.4,76.245533124,26.160014781
4499,899.6,76.245538954,26.159969929
4500,899.8,76.245544896,26.159924334
4501,900.0,76.245550922,26.159878483
4502,900.2,76.245556423,26.159836428
4503,900.4,76.245562364,26.15979081
4504,900.6,76.24556834,26.159745237
4505,900.8,76.245574226,26.159700135
4506,901.0,76.245580163,26.159654224
4507,901.2,76.245585593,26.159612158
4508,901.4,76.245591522,26.159566587
4509,901.6,76.24559734,26.159521822
4510,901.8,76.245603159,26.159476145
4511,902.0,76.245608821,26.159431371
4512,902.2,76.245614461,26.159386605
4513,902.4,76.245620233,26.159340653
4514,902.6,76.245625873,26.15929586
4515,902.8,76.245631,26.159253848
4516,903.0,76.245636895,26.159208313
4517,903.2,76.245642516,26.159163432
4518,903.4,76.245648135,26.1591
4519,903.6,76.245653776,26.159073823
4520,903.8,76.245659606,26.159028209
4521,904.0,76.245665351,26.158983469
4522,904.2,76.245671,26.158938677
4523,904.4,76.245676858,26.158893865
4524,904.6,76.245682604,26.15884901
4525,904.8,76.24568846,26.158803108
4526,905.0,76.245694189,26.15875827
4527,905.2,76.245699872,26.158713461
4528,905.4,76.245705285,26.158671446
4529,905.6,76.24571,26.158626636
4530,905.8,76.245716955,26.158580996
4531,906.0,76.245722804,26.158536388
4532,906.2,76.24572888,26.1584908
4533,906.4,76.245734871,26.158445892
4534,906.6,76.245740744,26.158401
4535,906.8,76.245746635,26.158356304
4536,907.0,76.24575269,26.158310433
4537,907.2,76.245758606,26.158265593
4538,907.4,76.24576409,26.158223681
4539,907.6,76.2457701,26.158177997
4540,907.8,76.245776049,26.158133234
4541,908.0,76.245781976,26.15808849
4542,908.2,76.245788004,26.158042824
4543,908.4,76.245793839,26.157998097
4544,908.6,76.245799849,26.157952167
4545,908.8,76.245805294,26.157910137
4546,909.0,76.24581,26.157864485
4547,909.2,76.245817092,26.15781948
4548,909.4,76.245823012,26.157773762
4549,909.6,76.245828984,26.157727801
4550,909.8,76.245834458,26.157685856
4551,910.0,76.24584031,26.15764029
4552,910.2,76.245845927,26.157594473
4553,910.4,76.245851322,26.157549602
4554,910.6,76.245856435,26.15750646
4555,910.8,76.245861877,26.157460785
4556,911.0,76.24586726,26.157415029
4557,911.2,76.245872655,26.157369066
4558,911.4,76.245877687,26.157326235
4559,911.6,76.245883048,26.15728053
4560,911.8,76.245888179,26.157237398
4561,912.0,76.245893691,26.157191778
4562,912.2,76.245899398,26.157144934
4563,912.4,76.245904682,26.157102141
4564,912.6,76.245910418,26.157056362
4565,912.8,76.245915895,26.15701329
4566,913.0,76.24592193,26.156966853
4567,913.2,76.245927632,26.156923769
4568,913.4,76.245933939,26.156877295
4569,913.6,76.245939887,26.156834272
4570,913.8,76.245946299,26.156787837
4571,914.0,76.245952299,26.15674398
4572,914.2,76.245958554,26.156698297
4573,914.4,76.245964447,26.156654332
4574,914.6,76.245970652,26.156607643
4575,914.8,76.245976283,26.156564746
4576,915.0,76.245982393,26.156517893
4577,915.2,76.245988044,26.156474219
4578,915.4,76.245993742,26.15643025
4579,915.6,76.245999813,26.15638341
4580,915.8,76.246005315,26.156340589
4581,916.0,76.246010879,26.156296541
4582,916.2,76.246016729,26.156250015
4583,916.4,76.246022293,26.156206054
4584,916.6,76.246028192,26.156159253
4585,916.8,76.246033671,26.1561
4586,917.0,76.246039151,26.156071219
4587,917.2,76.246045006,26.156024435
4588,917.4,76.246050456,26.15598075
4589,917.6,76.246055941,26.155936832
4590,917.8,76.246061796,26.155889977
4591,918.0,76.246067213,26.155846227
4592,918.2,76.246072674,26.155802294
4593,918.4,76.246078539,26.155755461
4594,918.6,76.246083966,26.15571
4595,918.8,76.246089522,26.155667771
4596,919.0,76.246095486,26.155621078
4597,919.2,76.246100954,26.155578169
4598,919.4,76.24610651,26.155534212
4599,919.6,76.2461,26.155487669
4600,919.8,76.2461,26.155443694
4601,920.0,76.246123775,26.155396899
4602,920.2,76.246129085,26.155353986
4603,920.4,76.246134892,26.155307131
4604,920.6,76.246140355,26.155263506
4605,920.8,76.246145906,26.155220377
4606,921.0,76.246151972,26.155173957
4607,921.2,76.246157717,26.155129971
4608,921.4,76.246163417,26.155086019
4609,921.6,76.246169448,26.155039533
4610,921.8,76.246175135,26.154995443
4611,922.0,76.246180868,26.154951571
4612,922.2,76.246187062,26.154905059
4613,922.4,76.246193088,26.154860367
4614,922.6,76.246199142,26.15481639
4615,922.8,76.246205336,26.154772539
4616,923.0,76.246212013,26.154724965
4617,923.2,76.246218038,26.15468122
4618,923.4,76.246224059,26.154637378
4619,923.6,76.246230099,26.154592553
4620,923.8,76.246235995,26.15454862
4621,924.0,76.24624234,26.154501043
4622,924.2,76.246248106,26.154457247
4623,924.4,76.24625396,26.15441329
4624,924.6,76.246259834,26.154369332
4625,924.8,76.24626616,26.154321748
4626,925.0,76.246271891,26.154278048
4627,925.2,76.246277584,26.154233837
4628,925.4,76.246283516,26.154187022
4629,925.6,76.246288912,26.154143261
4630,925.8,76.246294277,26.154099333
4631,926.0,76.246299885,26.154052475
4632,926.2,76.246305073,26.154008699
4633,926.4,76.246310343,26.153964761
4634,926.6,76.246316012,26.153917905
4635,926.8,76.246321305,26.153874204
4636,927.0,76.246326673,26.153830205
4637,927.2,76.246332392,26.153783445
4638,927.4,76.246337803,26.153739835
4639,927.6,76.246343318,26.153695863
4640,927.8,76.2463491,26.153650186
4641,928.0,76.246354758,26.153606164
4642,928.2,76.246360808,26.153559379
4643,928.4,76.246366419,26.15351656
4644,928.6,76.246372656,26.153469859
4645,928.8,76.246378503,26.153426188
4646,929.0,76.246384746,26.15338026
4647,929.2,76.246390618,26.153337467
4648,929.4,76.246396986,26.153290744
4649,929.6,76.246402916,26.153247971
4650,929.8,76.246409162,26.153202312
4651,930.0,76.246414905,26.153159169
4652,930.2,76.246421,26.1531
4653,930.4,76.246427379,26.153066654
4654,930.6,76.246433138,26.15302381
4655,930.8,76.246439165,26.152978899
4656,931.0,76.246445252,26.152933276
4657,931.2,76.246451268,26.152888478
4658,931.4,76.246457193,26.152843541
4659,931.6,76.246463107,26.152798698
4660,931.8,76.246469043,26.152753861
4661,932.0,76.246474863,26.152709842
4662,932.2,76.246480771,26.152664934
4663,932.4,76.246486524,26.152620876
4664,932.6,76.246492674,26.152574136
4665,932.8,76.24649854,26.15252947
4666,933.0,76.246504066,26.152486141
4667,933.2,76.246509853,26.152439556
4668,933.4,76.246514942,26.152395487
4669,933.6,76.246519707,26.152351401
4670,933.8,76.246524638,26.152304743
4671,934.0,76.246529305,26.1522608
4672,934.2,76.246534076,26.15221
4673,934.4,76.246539046,26.152170104
4674,934.6,76.246543767,26.152125963
4675,934.8,76.246548412,26.152081896
4676,935.0,76.246553638,26.152035439
4677,935.2,76.246559313,26.151991541
4678,935.4,76.246565909,26.151944907
4679,935.6,76.246572367,26.151901303
4680,935.8,76.246578872,26.151857376
4681,936.0,76.246585913,26.151810666
4682,936.2,76.246592263,26.151767891
4683,936.4,76.24659868,26.15172394
4684,936.6,76.246605203,26.151677368
4685,936.8,76.246610893,26.151634236
4686,937.0,76.246616838,26.151587708
4687,937.2,76.246622266,26.151543692
4688,937.4,76.246627912,26.151496872
4689,937.6,76.246633247,26.151453976
4690,937.8,76.246638715,26.151410075
4691,938.0,76.246644514,26.151363663
4692,938.2,76.2466,26.151319607
4693,938.4,76.246656032,26.151272925
4694,938.6,76.246661612,26.151229217
4695,938.8,76.246667212,26.151185197
4696,939.0,76.246673269,26.1
4697,939.2,76.246678962,26.151094965
4698,939.4,76.246684577,26.151051821
4699,939.6,76.246690693,26.15100531
4700,939.8,76.246696365,26.150961376
4701,940.0,76.246702178,26.150914619
4702,940.2,76.24670763,26.150870915
4703,940.4,76.246713165,26.150826945
4704,940.6,76.24671901,26.150780192
4705,940.8,76.246724293,26.150737386
4706,941.0,76.246729758,26.150693169
4707,941.2,76.246735422,26.150646668
4708,941.4,76.246740797,26.15060272
4709,941.6,76.246746592,26.150555914
4710,941.8,76.24675202,26.150512329
4711,942.0,76.246757552,26.150468417
4712,942.2,76.246763313,26.150422785
4713,942.4,76.246768886,26.150378894
4714,942.6,76.246774843,26.150332243
4715,942.8,76.246780439,26.150289399
4716,943.0,76.246786657,26.150242678
4717,943.2,76.246792446,26.150199935
4718,943.4,76.246798821,26.150153338
4719,943.6,76.246804755,26.150109826
4720,943.8,76.246810655,26.150066734
4721,944.0,76.246816854,26.150021
4722,944.2,76.246823201,26.149974567
4723,944.4,76.246829055,26.149931696
4724,944.6,76.24683535,26.149885006
4725,944.8,76.246840989,26.149842336
4726,945.0,76.24684701,26.149795592
4727,945.2,76.246852333,26.149752761
4728,945.4,76.246858074,26.149705985
4729,945.6,76.24686335,26.149663177
4730,945.8,76.246868792,26.149619323
4731,946.0,76.246874602,26.149572877
4732,946.2,76.246880028,26.149529774
4733,946.4,76.246885997,26.149483308
4734,946.6,76.246891758,26.149439457
4735,946.8,76.246897879,26.149392794
4736,947.0,76.24690351,26.149350045
4737,947.2,76.246909283,26.149306197
4738,947.4,76.246915329,26.149259759
4739,947.6,76.246920891,26.149215762
4740,947.8,76.246926407,26.14917194
4741,948.0,76.246932256,26.149125425
4742,948.2,76.246937758,26.149081526
4743,948.4,76.246943315,26.149037372
4744,948.6,76.246949395,26.148989721
4745,948.8,76.246954941,26.148946127
4746,949.0,76.246960525,26.148902143
4747,949.2,76.246966156,26.148858185
4748,949.4,76.246972288,26.148810732
4749,949.6,76.246978021,26.148767055
4750,949.8,76.246983731,26.148722354
4751,950.0,76.246989407,26.148678441
4752,950.2,76.246995393,26.148633709
4753,950.4,76.247001425,26.148589013
4754,950.6,76.247007375,26.148545219
4755,950.8,76.247013476,26.14850047
4756,951.0,76.247019926,26.148452924
4757,951.2,76.247025966,26.148408255
4758,951.4,76.247031872,26.148363447
4759,951.6,76.247037643,26.148318687
4760,951.8,76.247043367,26.148273879
4761,952.0,76.247049031,26.148229184
4762,952.2,76.247054688,26.148184368
4763,952.4,76.24706031,26.148139573
4764,952.6,76.247065913,26.148094851
4765,952.8,76.247071,26.14805284
4766,953.0,76.247076803,26.148008063
4767,953.2,76.247082474,26.147963293
4768,953.4,76.247088225,26.147917634
4769,953.6,76.247093901,26.14787287
4770,953.8,76.247099654,26.147828041
4771,954.0,76.247105431,26.147783362
4772,954.2,76.2471,26.147738472
4773,954.4,76.2471,26.147693629
4774,954.6,76.247122912,26.147649628
4775,954.8,76.247128824,26.147604867
4776,955.0,76.2471351,26.147557249
4777,955.2,76.247140845,26.147513617
4778,955.4,76.247146733,26.147468798
4779,955.6,76.247152508,26.147424802
4780,955.8,76.247158334,26.147379952
4781,956.0,76.247163978,26.147335972
4782,956.2,76.247169985,26.147288286
4783,956.4,76.247175373,26.147244605
4784,956.6,76.247180557,26.147200787
4785,956.8,76.247185928,26.147156495
4786,957.0,76.24719154,26.147109805
4787,957.2,76.247196729,26.147065607
4788,957.4,76.247201761,26.147021
4789,957.6,76.247207259,26.146975073
4790,957.8,76.247212508,26.146931242
4791,958.0,76.247217917,26.146887309
4792,958.2,76.247224076,26.146839806
4793,958.4,76.247230152,26.146796046
4794,958.6,76.247236363,26.14675228
4795,958.8,76.247242754,26.146708412
4796,959.0,76.247249527,26.14666193
4797,959.2,76.247255837,26.146617282
4798,959.4,76.247261833,26.146573275
4799,959.6,76.247268107,26.146526586
4800,959.8,76.247273897,26.146482944
4801,960.0,76.247279624,26.146438214
4802,960.2,76.247285195,26.146394162
4803,960.4,76.247290777,26.146349368
4804,960.6,76.247296198,26.146305402
4805,960.8,76.247302121,26.146257723
4806,961.0,76.247307663,26.146212927
4807,961.2,76.247313109,26.1461
4808,961.4,76.247318709,26.146124401
4809,961.6,76.247324272,26.14607961
4810,961.8,76.247329837,26.146034715
4811,962.0,76.24733538,26.145989951
4812,962.2,76.247340915,26.145945143
4813,962.4,76.247346474,26.145900257
4814,962.6,76.247351995,26.145855465
4815,962.8,76.24735744,26.145810633
4816,963.0,76.247363077,26.14576591
4817,963.2,76.247369099,26.145719876
4818,963.4,76.247374825,26.145675212
4819,963.6,76.247380241,26.145633165
4820,963.8,76.247386163,26.145587587
4821,964.0,76.247392059,26.145542744
4822,964.2,76.247398047,26.145497881
4823,964.4,76.247404121,26.145452034
4824,964.6,76.24741016,26.1454061
4825,964.8,76.247415625,26.145364082
4826,965.0,76.247421634,26.14531853
4827,965.2,76.247427579,26.145273692
4828,965.4,76.247433606,26.14522807
4829,965.6,76.247439766,26.145182232
4830,965.8,76.247445452,26.145140196
4831,966.0,76.247451537,26.14509453
4832,966.2,76.247457597,26.14504892
4833,966.4,76.247463607,26.145004029
4834,966.6,76.247469712,26.144958079
4835,966.8,76.247475156,26.144916072
4836,967.0,76.247480947,26.144870418
4837,967.2,76.247486567,26.144825525
4838,967.4,76.247492229,26.144779856
4839,967.6,76.247497846,26.14473492
4840,967.8,76.247503449,26.144690066
4841,968.0,76.247509237,26.144644126
4842,968.2,76.247514599,26.144602136
4843,968.4,76.24752041,26.144556453
4844,968.6,76.247526086,26.14451
4845,968.8,76.247531737,26.144466729
4846,969.0,76.247537529,26.144421
4847,969.2,76.247543353,26.144375203
4848,969.4,76.247548636,26.144333178
4849,969.6,76.247554433,26.144287445
4850,969.8,76.247560208,26.14424178
4851,970.0,76.247565894,26.14419688
4852,970.2,76.247571711,26.144151024
4853,970.4,76.247577327,26.144108162
4854,970.6,76.247583048,26.144062481
4855,970.8,76.247588786,26.144016548
4856,971.0,76.2475941,26.143973739
4857,971.2,76.247599619,26.143928759
4858,971.4,76.247605355,26.143882018
4859,971.6,76.247610752,26.143839182
4860,971.8,76.247616496,26.143793508
4861,972.0,76.24762228,26.143747627
4862,972.2,76.24762772,26.143704715
4863,972.4,76.247633694,26.143658001
4864,972.6,76.247639277,26.143615136
4865,972.8,76.247645235,26.143569169
4866,973.0,76.247650952,26.143525215
4867,973.2,76.247656878,26.143479542
4868,973.4,76.247662558,26.143435649
4869,973.6,76.247668635,26.143388885
4870,973.8,76.24767431,26.143346023
4871,974.0,76.247680563,26.143299278
4872,974.2,76.247686362,26.143255704
4873,974.4,76.247692141,26.143212498
4874,974.6,76.247698364,26.143166031
4875,974.8,76.247704259,26.143122089
4876,975.0,76.247710495,26.14307537
4877,975.2,76.247716302,26.14303167
4878,975.4,76.247722012,26.142987661
4879,975.6,76.247728017,26.14294082
4880,975.8,76.247733557,26.14289706
4881,976.0,76.247739163,26.142852994
4882,976.2,76.247744929,26.142807171
4883,976.4,76.247750423,26.142763218
4884,976.6,76.247756368,26.142716301
4885,976.8,76.247761704,26.14267326
4886,977.0,76.247767417,26.142627485
4887,977.2,76.247773165,26.142581569
4888,977.4,76.24777845,26.142539463
4889,977.6,76.247784189,26.142493722
4890,977.8,76.247789944,26.142448069
4891,978.0,76.247795783,26.142402143
4892,978.2,76.24780149,26.142357265
4893,978.4,76.24780682,26.142315249
4894,978.6,76.247812621,26.14226957
4895,978.8,76.247818183,26.142224639
4896,979.0,76.247823726,26.142179795
4897,979.2,76.247829412,26.142134972
4898,979.4,76.247835209,26.14208951
4899,979.6,76.247841016,26.142044672
4900,979.8,76.247846922,26.141999844
4901,980.0,76.247852932,26.141955157
4902,980.2,76.247858948,26.141910931
4903,980.4,76.247865034,26.141866055
4904,980.6,76.247871043,26.141821305
4905,980.8,76.247876981,26.141776567
4906,981.0,76.247882754,26.141732504
4907,981.2,76.247888805,26.1416851
4908,981.4,76.247894233,26.141641323
4909,981.6,76.24789973,26.141596485
4910,981.8,76.247905165,26.141552482
4911,982.0,76.247910764,26.141507682
4912,982.2,76.247916267,26.141463714
4913,982.4,76.247922206,26.141416111
4914,982.6,76.247927731,26.141372289
4915,982.8,76.247933282,26.141328339
4916,983.0,76.247938808,26.141284398
4917,983.2,76.247944818,26.1412368
4918,983.4,76.247950313,26.1
4919,983.6,76.247955804,26.1
4920,983.8,76.247961307,26.141105132
4921,984.0,76.247967136,26.141058651
4922,984.2,76.247972739,26.141013822
4923,984.4,76.247978244,26.140969889
4924,984.6,76.247984125,26.140923023
4925,984.8,76.247989587,26.140879295
4926,985.0,76.2479951,26.140835317
4927,985.2,76.248000645,26.140791409
4928,985.4,76.248006644,26.140744941
4929,985.6,76.248012474,26.140701016
4930,985.8,76.248018458,26.140657074
4931,986.0,76.248024946,26.140610614
4932,986.2,76.248031074,26.140566696
4933,986.4,76.248037369,26.140521072
4934,986.6,76.248043353,26.1404771
4935,986.8,76.248049635,26.140430318
4936,987.0,76.248055262,26.140387488
4937,987.2,76.248061364,26.140340752
4938,987.4,76.248066947,26.14029791
4939,987.6,76.248073024,26.140251
4940,987.8,76.248078581,26.140207321
4941,988.0,76.248084061,26.140164253
4942,988.2,76.248090031,26.1401
4943,988.4,76.248095621,26.140073628
4944,988.6,76.248101519,26.140026577
4945,988.8,76.248107049,26.13998303
4946,989.0,76.248112686,26.139939024
4947,989.2,76.2481,26.139892344
4948,989.4,76.24812437,26.139848683
4949,989.6,76.248130115,26.139804676
4950,989.8,76.248136144,26.139757801
4951,990.0,76.248141764,26.13971409
4952,990.2,76.248147399,26.139670193
4953,990.4,76.248153148,26.139626283
4954,990.6,76.248159507,26.139578726
4955,990.8,76.248165459,26.139535069
4956,991.0,76.248171348,26.139491142
4957,991.2,76.24817731,26.139446361
4958,991.4,76.248183144,26.139402355
4959,991.6,76.24818941,26.13935475
4960,991.8,76.248195104,26.139311039
4961,992.0,76.248200928,26.139266255
4962,992.2,76.248206536,26.13922228
4963,992.4,76.248212076,26.139177424
4964,992.6,76.248217746,26.139130553
4965,992.8,76.248223092,26.13908575
4966,993.0,76.248228252,26.139041994
4967,993.2,76.248233529,26.1389971
4968,993.4,76.24823873,26.138953144
4969,993.6,76.248244224,26.138908272
4970,993.8,76.248249961,26.138863534
4971,994.0,76.248255738,26.138819565
4972,994.2,76.248261818,26.138774862
4973,994.4,76.248268541,26.13872733
4974,994.6,76.248274919,26.138682564
4975,994.8,76.248281,26.138637787
4976,995.0,76.248286947,26.138594094
4977,995.2,76.248292729,26.138549196
4978,995.4,76.248298407,26.138504254
4979,995.6,76.248303953,26.13845954
4980,995.8,76.248309434,26.138414775
4981,996.0,76.248314842,26.138369844
4982,996.2,76.248320309,26.138324845
4983,996.4,76.248325907,26.138280024
4984,996.6,76.248331584,26.138235228
4985,996.8,76.248337505,26.138189314
4986,997.0,76.248343365,26.138144427
4987,997.2,76.248349186,26.138099625
4988,997.4,76.248354628,26.138057685
4989,997.6,76.248360482,26.13801281
4990,997.8,76.248366355,26.13796806
4991,998.0,76.24837236,26.137922404
4992,998.2,76.248378295,26.13787761
4993,998.4,76.248384286,26.137832812
4994,998.6,76.248390384,26.137787152
4995,998.8,76.248396295,26.137742432
4996,999.0,76.248402187,26.137697626
4997,999.2,76.248408158,26.13765178
4998,999.4,76.24841364,26.137609704
4999,999.6,76.248419599,26.137564104
5000,999.8,76.248425414,26.137519256
5001,1000.0,76.248431257,26.13747358
5002,1000.2,76.248437068,26.137428775
5003,1000.4,76.248443124,26.137382763
5004,1000.6,76.248449041,26.137337904
5005,1000.8,76.248454583,26.137295939
5006,1001.0,76.24846052,26.137251034
5007,1001.2,76.248466469,26.137205249
5008,1001.4,76.24847212,26.13716038
5009,1001.6,76.248477556,26.1371
5010,1001.8,76.248482951,26.13707063
5011,1002.0,76.248488416,26.137025686
5012,1002.2,76.248493897,26.136980836
5013,1002.4,76.248499343,26.136936039
5014,1002.6,76.248504737,26.136891277
5015,1002.8,76.248510191,26.136846407
5016,1003.0,76.248515635,26.136801604
5017,1003.2,76.248521,26.13675685
5018,1003.4,76.248526721,26.136712007
5019,1003.6,76.248532285,26.136666337
5020,1003.8,76.248537715,26.136621566
5021,1004.0,76.248543269,26.136576703
5022,1004.2,76.248548934,26.136531998
5023,1004.4,76.248554829,26.13648606
5024,1004.6,76.248560603,26.136441015
5025,1004.8,76.248566336,26.136396267
5026,1005.0,76.248571817,26.136354305
5027,1005.2,76.248577651,26.136309514
5028,1005.4,76.248583521,26.13626472
5029,1005.6,76.248589358,26.136219961
5030,1005.8,76.24859526,26.136175174
5031,1006.0,76.248601096,26.136130451
5032,1006.2,76.248606917,26.136085647
5033,1006.4,76.248612653,26.136040819
5034,1006.6,76.248618359,26.135996075
5035,1006.8,76.248624439,26.135948459
5036,1007.0,76.248630182,26.13590368
5037,1007.2,76.248635792,26.135860013
5038,1007.4,76.248641599,26.13581526
5039,1007.6,76.248647428,26.135770381
5040,1007.8,76.248653087,26.135726476
5041,1008.0,76.24865888,26.135681671
5042,1008.2,76.248664556,26.1356377
5043,1008.4,76.248670669,26.135590081
5044,1008.6,76.248676262,26.135546409
5045,1008.8,76.248681887,26.135502459
5046,1009.0,76.248687584,26.135457639
5047,1009.2,76.248693215,26.135413689
5048,1009.4,76.248699163,26.135367325
5049,1009.6,76.248704888,26.135322538
